codigo_dane,año_semestre,establecimiento,matriculados,registros,presentes,publicados,puntaje_global,puntaje_lectura,puntaje_matematicas,puntaje_sociales,puntaje_naturales,puntaje_ingles,grado,comuna,prestacion_servicio,ponderado_global,ponderado_lectura,ponderado_matematicas,ponderado_sociales,ponderado_naturales,ponderado_ingles,punt_global_med,punt_lectura_med,punt_matematicas_med,punt_sociales_med,punt_naturales_med,punt_ingles_med,punt_global_sector,punt_lectura_sector,punt_matematicas_sector,punt_sociales_sector,punt_naturales_sector,punt_ingles_sector,punt_global_comu,punt_lectura_comu,punt_matematicas_comu,punt_sociales_comu,punt_naturales_comu,punt_ingles_comu
305001022551,20142,col barrio blanquizal en administracion (ac),58,57,57,57,232,48,46,47,45,46,11,san javier,contratacion,13224,2736,2622,2679,2565,2622,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,242.480597,49.61492537,48.25074627,48.55074627,47.75223881,48.14029851
305001005541,20142,col nuestra madre de las mercedes,33,32,32,32,301,63,60,58,58,65,11,san javier,privado,9632,2016,1920,1856,1856,2080,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,242.480597,49.61492537,48.25074627,48.55074627,47.75223881,48.14029851
305001017298,20142,col arenys del mar,25,25,25,25,263,54,51,54,53,48,11,san javier,contratacion,6575,1350,1275,1350,1325,1200,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,242.480597,49.61492537,48.25074627,48.55074627,47.75223881,48.14029851
305001007586,20142,col campestre la colina,54,53,53,53,312,62,61,60,62,77,11,poblado,privado,16536,3286,3233,3180,3286,4081,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001026041,20142,col heraldos del evangelio,3,3,3,3,323,65,65,61,66,68,11,poblado,privado,969,195,195,183,198,204,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001016101,20142,colegio euskadi,26,25,25,25,278,56,57,55,52,63,11,poblado,privado,6950,1400,1425,1375,1300,1575,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001004315,20142,col santa maria del rosario,46,46,46,46,290,59,59,56,55,67,11,poblado,privado,13340,2714,2714,2576,2530,3082,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001005991,20142,gimn los cedros,32,32,32,32,299,60,61,57,58,70,11,poblado,privado,9568,1920,1952,1824,1856,2240,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001005125,20142,col madre antonia cerini,41,39,39,39,259,53,54,51,48,55,11,poblado,privado,10101,2067,2106,1989,1872,2145,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001022291,20142,col el se?or col the lord college,14,14,14,14,269,55,52,54,51,64,11,poblado,privado,3766,770,728,756,714,896,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001003599,20142,colegio san jose de la salle,106,104,103,102,305,61,61,59,60,70,11,poblado,privado,31110,6222,6222,6018,6120,7140,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001006831,20142,inst musical diego echavarria,14,14,14,14,348,66,69,68,70,85,11,poblado,privado,4872,924,966,952,980,1190,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001006784,20142,col de la compania de maria,78,78,78,78,362,69,77,68,73,81,11,poblado,privado,28236,5382,6006,5304,5694,6318,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001004668,20142,col gimn los pinares,53,53,53,53,347,68,72,65,68,84,11,poblado,privado,18391,3604,3816,3445,3604,4452,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001010781,20142,col montessori,62,61,61,61,365,70,75,69,72,90,11,poblado,privado,22265,4270,4575,4209,4392,5490,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001003769,20142,col marymount,57,57,56,56,338,67,68,63,65,89,11,poblado,privado,18928,3752,3808,3528,3640,4984,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001013195,20142,col manzanares,37,37,37,37,270,55,55,53,51,61,11,poblado,privado,9990,2035,2035,1961,1887,2257,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001007969,20142,col nuestra senora de la providencia,16,17,17,17,282,58,55,58,54,59,11,poblado,privado,4794,986,935,986,918,1003,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001004579,20142,col palermo de san jose,74,74,74,74,297,59,61,58,57,66,11,poblado,privado,21978,4366,4514,4292,4218,4884,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001011583,20142,col san lucas,24,24,24,24,290,58,58,56,58,63,11,poblado,privado,6960,1392,1392,1344,1392,1512,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
405001022288,20142,col de bto colegiatura colombiana,11,11,11,11,292,60,58,56,57,66,11,poblado,privado,3212,660,638,616,627,726,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
105001013340,20142,inst educ inem jose felix de restrepo,919,810,804,793,278,57,56,55,55,54,11,poblado,oficial,220454,45201,44408,43615,43615,42822,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001005265,20142,col latino,19,19,19,19,245,50,49,48,48,52,11,poblado,contratacion,4655,950,931,912,912,988,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
305001005036,20142,col san jose de las vegas,107,107,106,106,331,68,65,63,64,80,11,poblado,privado,35086,7208,6890,6678,6784,8480,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,297.019312,59.92999396,60.04164152,57.78092939,58.26131563,64.25407363
105001000485,20142,inst educ la salle de campoamor,99,99,99,99,267,54,54,53,53,53,11,guayabal,oficial,26433,5346,5346,5247,5247,5247,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001010367,20142,inst educ santos angeles custodios,54,53,53,53,260,55,51,51,51,53,11,guayabal,oficial,13780,2915,2703,2703,2703,2809,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001007421,20142,inst educ octavio calderon mejia,96,96,95,94,263,55,52,52,51,53,11,guayabal,oficial,24722,5170,4888,4888,4794,4982,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
305001018286,20142,col san gabriel de la dolorosa,16,16,16,16,272,58,55,53,53,51,11,guayabal,privado,4352,928,880,848,848,816,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001002071,20142,i.e. benjamin herrera,,55,53,53,243,50,48,49,47,49,11,guayabal,oficial,12879,2650,2544,2597,2491,2597,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001002496,20142,inst educ cristo rey,60,56,55,53,247,51,50,48,48,50,11,guayabal,oficial,13091,2703,2650,2544,2544,2650,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001004472,20142,inst educ la presentacion,78,78,78,78,275,57,55,54,54,56,11,guayabal,oficial,21450,4446,4290,4212,4212,4368,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001000396,20142,inst educ jose acevedo y gomez,123,127,120,119,247,52,49,48,48,50,11,guayabal,oficial,29393,6188,5831,5712,5712,5950,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
305001006458,20142,esc popular eucaristica camilo c. restrepo,20,20,20,20,236,48,48,47,45,49,11,guayabal,privado,4720,960,960,940,900,980,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001004791,20142,inst educ santo angel,113,113,113,113,281,58,57,54,56,56,11,guayabal,oficial,31753,6554,6441,6102,6328,6328,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,261.5659026,54.24068768,52.33954155,51.27936963,51.25931232,52.61747851
105001002003,20142,inst educ san roberto belarmino,82,82,82,82,244,50,48,49,48,49,11,belen,oficial,20008,4100,3936,4018,3936,4018,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001000868,20142,inst educ republica de venezuela,24,22,22,22,256,53,54,50,49,48,11,belen,oficial,5632,1166,1188,1100,1078,1056,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001017590,20142,col padre manyanet,119,119,119,118,314,64,63,61,61,70,11,belen,privado,37052,7552,7434,7198,7198,8260,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001003123,20142,i.e. fatima nutibara,56,51,51,51,257,52,52,51,51,50,11,belen,oficial,13107,2652,2652,2601,2601,2550,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001001023,20142,inst educ antonio ricaurte,62,61,61,60,246,50,49,50,48,49,11,belen,oficial,14760,3000,2940,3000,2880,2940,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001003734,20142,inst san carlos,159,160,160,160,313,62,63,61,63,67,11,belen,privado,50080,9920,10080,9760,10080,10720,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001003793,20142,inst salesiano pedro justo berrio,95,93,92,92,315,62,65,60,64,65,11,belen,privado,28980,5704,5980,5520,5888,5980,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001006181,20142,inst educ pedro octavio amado,74,73,69,68,245,50,49,48,49,49,11,belen,oficial,16660,3400,3332,3264,3332,3332,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001013730,20142,col pestalozzi,1,1,1,1,240,36,53,53,48,54,11,belen,privado,240,36,53,53,48,54,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001019925,20142,inst educ alcaldia de medellin,63,61,60,60,249,50,48,51,50,50,11,belen,oficial,14940,3000,2880,3060,3000,3000,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001012106,20142,inst educ juan maria cespedes,36,111,111,111,271,56,54,54,53,54,11,belen,oficial,30081,6216,5994,5994,5883,5994,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001008486,20142,i.e. capilla del rosario,32,32,32,32,252,52,50,50,50,48,11,belen,oficial,8064,1664,1600,1600,1600,1536,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001001635,20142,inst educ yermo y parres,129,128,127,127,271,57,54,54,52,54,11,belen,oficial,34417,7239,6858,6858,6604,6858,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001011606,20142,inst educ horacio mu?oz suescun,,81,81,81,243,51,48,48,47,50,11,belen,oficial,19683,4131,3888,3888,3807,4050,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001007306,20142,col san francisco javier,29,29,29,29,297,60,56,59,61,63,11,belen,privado,8613,1740,1624,1711,1769,1827,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001000493,20142,inst educ ramon giraldo ceballos,71,65,60,59,225,46,45,45,44,46,11,belen,oficial,13275,2714,2655,2655,2596,2714,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001003450,20142,inst educ rosalia suarez,78,76,74,71,273,58,53,55,53,53,11,belen,oficial,19383,4118,3763,3905,3763,3763,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001016861,20142,institucion educativa pedagogico integral,,15,14,14,235,47,47,45,48,49,11,belen,contratacion,3290,658,658,630,672,686,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001003696,20142,lic san rafael,65,68,68,68,272,56,53,55,52,58,11,belen,privado,18496,3808,3604,3740,3536,3944,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001000132,20142,inst educ jose maria bernal,76,77,77,76,258,54,51,53,49,51,11,belen,oficial,19608,4104,3876,4028,3724,3876,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001004986,20142,col de la inmaculada,114,114,114,114,303,62,59,61,60,61,11,belen,privado,34542,7068,6726,6954,6840,6954,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
105001003271,20142,institucion educativa octavio harry - jacqueline kennedy,63,62,62,61,252,53,50,49,50,49,11,belen,oficial,15372,3233,3050,2989,3050,2989,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
305001004901,20142,col san juan bosco,43,43,43,43,302,61,59,60,60,65,11,belen,privado,12986,2623,2537,2580,2580,2795,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,274.543125,56.15375,54.5675,54.44125,54.040625,56.185
205001007735,20142,inst educ hector rogelio montoya,43,42,41,41,235,46,46,48,48,46,11,palmitas,oficial,9635,1886,1886,1968,1968,1886,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,235,46,46,48,48,46
205001010281,20142,inst educ alfonso upegui orozco,61,61,61,61,247,50,49,49,50,47,11,san cristobal,oficial,15067,3050,2989,2989,3050,2867,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
305001025606,20142,cibercolegio ucn,23,9,8,8,271,56,55,52,53,57,11,san cristobal,contratacion,2168,448,440,416,424,456,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
105001026000,20142,i.e. ciudadela nuevo occidente,87,87,87,87,237,49,47,48,46,47,11,san cristobal,oficial,20619,4263,4089,4176,4002,4089,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
205001010264,20142,i.e. presbitero juan j. escobar,,103,102,102,243,50,47,49,49,48,11,san cristobal,oficial,24786,5100,4794,4998,4998,4896,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
105001013633,20142,inst educ loma hermosa,32,30,30,30,229,47,44,47,45,46,11,san cristobal,oficial,6870,1410,1320,1410,1350,1380,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
205001006232,20142,inst educ  san cristobal,159,146,146,145,245,51,49,49,47,49,11,san cristobal,oficial,35525,7395,7105,7105,6815,7105,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
305001019975,20142,cent educ integ bucarelly,5,5,5,5,274,54,56,53,55,59,11,san cristobal,privado,1370,270,280,265,275,295,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
205001002199,20142,inst educ carlos alberto calderon,,55,54,54,238,49,47,49,46,46,11,san cristobal,oficial,12852,2646,2538,2646,2484,2484,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
105001025992,20142,i.e. la huerta,,81,78,77,243,50,47,50,48,48,11,san cristobal,oficial,18711,3850,3619,3850,3696,3696,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
105001013447,20142,inst educ jose horacio betancur,36,37,37,37,217,45,44,43,41,44,11,san cristobal,oficial,8029,1665,1628,1591,1517,1628,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
305001024229,20142,corporacion cier,,125,121,119,213,42,42,43,43,43,11,san cristobal,contratacion,25347,4998,4998,5117,5117,5117,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
105001019330,20142,inst educ barrio santa margarita,82,83,83,82,243,50,47,50,48,47,11,san cristobal,oficial,19926,4100,3854,4100,3936,3854,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,237.0136307,48.56877323,46.65923172,47.90954151,46.6716233,46.92317224
205001006526,20142,inst educ marina orth,18,18,17,17,231,48,45,45,45,51,11,altavista,oficial,3927,816,765,765,765,867,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,247.1428571,51.01904762,49.66666667,48.71428571,47.73333333,51.08571429
405001018213,20142,colegio cedepro,3,29,27,27,234,47,49,45,46,47,11,altavista,contratacion,6318,1269,1323,1215,1242,1269,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,247.1428571,51.01904762,49.66666667,48.71428571,47.73333333,51.08571429
305001003947,20142,cent educal conquistadores,23,23,23,23,283,58,55,57,53,66,11,altavista,privado,6509,1334,1265,1311,1219,1518,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,300.8084525,60.42914214,60.29983179,58.74264087,59.56791421,65.10239697,247.1428571,51.01904762,49.66666667,48.71428571,47.73333333,51.08571429
105001025763,20142,inst educ debora arango perez,46,44,42,38,242,51,49,48,47,45,11,altavista,oficial,9196,1938,1862,1824,1786,1710,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,247.1428571,51.01904762,49.66666667,48.71428571,47.73333333,51.08571429
105001018759,20142,inst educ fe y alegria el limonar,33,31,29,29,246,51,48,51,47,48,11,san antonio de prado,oficial,7134,1479,1392,1479,1363,1392,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,262.868171,54.32541568,52.58313539,51.73515439,51.97624703,51.25771971
205001012534,20142,inst educ san antonio de prado,,126,125,122,252,52,50,49,50,51,11,san antonio de prado,oficial,30744,6344,6100,5978,6100,6222,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,262.868171,54.32541568,52.58313539,51.73515439,51.97624703,51.25771971
405001022181,20142,esc rural pradito en administracion (ac),25,25,25,25,236,48,48,47,46,47,11,san antonio de prado,contratacion,5900,1200,1200,1175,1150,1175,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,262.868171,54.32541568,52.58313539,51.73515439,51.97624703,51.25771971
105001025798,20142,inst educ angela restrepo moreno,70,70,69,69,250,53,49,49,49,49,11,san antonio de prado,oficial,17250,3657,3381,3381,3381,3381,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,262.868171,54.32541568,52.58313539,51.73515439,51.97624703,51.25771971
205001009797,20142,inst educ manuel j. betancur,143,140,140,140,268,55,53,53,54,52,11,san antonio de prado,oficial,37520,7700,7420,7420,7560,7280,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,254.830114,52.58432276,50.5915884,50.97235513,50.04276685,50.05972001,262.868171,54.32541568,52.58313539,51.73515439,51.97624703,51.25771971
405001020374,20142,col fe y alegria corvide (ac),48,47,47,46,235,48,47,47,46,47,11,san antonio de prado,contratacion,10810,2208,2162,2162,2116,2162,263.257481,53.96170752,52.40262046,52.37218935,51.80143702,52.93516484,245.5268318,50.3121775,49.02167183,49.10732714,48.25335397,48.32610939,262.868171,54.32541568,52.58313539,51.73515439,51.97624703,51.25771971
